52314,2384,3008,835,2841,2247,626,272,1770,2
21109,2626,837,293,1961,1667,636,503,1736,1
17529,2247,626,272,1770,2127,524,277,1575,2
8990,1930,411,258,1693,647,471,274,862,2
37851,977,906,277,1374,1243,778,278,1680,0
20044,1437,534,488,1927,1347,568,267,1310,0
11236,660,329,243,1317,768,436,276,741,0
16508,1317,577,338,1263,1193,438,285,1236,0
11752,1960,305,248,1384,968,492,248,1283,1
23355,1683,524,385,1693,2384,3008,835,2841,2
15151,768,436,276,741,1960,305,248,1384,2
56368,2384,3008,835,2841,1317,577,338,1263,2
13172,2127,524,277,1575,1683,524,385,1693,1
30157,1243,778,278,1680,1437,534,488,1927,2
18887,1667,636,503,1736,1930,411,258,1693,0
13555,1193,438,285,1236,660,329,243,1317,2
15678,1347,568,267,1310,2626,837,293,1961,1
7751,647,471,274,862,977,906,277,1374,1
27811,968,492,248,1283,2247,626,272,1770,1
20749,1243,778,278,1680,1960,305,248,1384,1
24956,2626,837,293,1961,977,906,277,1374,0
16370,2247,626,272,1770,647,471,274,862,2
62123,2384,3008,835,2841,1667,636,503,1736,1
11021,1930,411,258,1693,768,436,276,741,0
18577,1317,577,338,1263,1347,568,267,1310,2
20109,1437,534,488,1927,660,329,243,1317,2
16813,1683,524,385,1693,1193,438,285,1236,0
23381,968,492,248,1283,2127,524,277,1575,0
11268,1960,305,248,1384,1683,524,385,1693,2
15341,1347,568,267,1310,2247,626,272,1770,1
31384,1667,636,503,1736,1317,577,338,1263,0
46697,647,471,274,862,2384,3008,835,2841,0
14777,768,436,276,741,1243,778,278,1680,1
37430,977,906,277,1374,968,492,248,1283,1
13923,2127,524,277,1575,1930,411,258,1693,0
20687,660,329,243,1317,2626,837,293,1961,2
14173,1193,438,285,1236,1437,534,488,1927,2
18093,1748,598,672,2304,1324,595,252,1612,2
24390,1251,765,276,1570,725,392,227,1369,2
26102,2284,767,376,2005,1571,450,233,1334,2
61246,1836,859,279,1290,2374,2866,350,2406,0
19054,1354,634,373,1484,888,549,411,1299,1
28152,1664,675,509,1850,605,520,261,605,0
11210,1874,460,236,1694,1882,582,266,1657,0
21020,1857,484,354,1743,419,371,251,2622,2
12505,2165,324,228,1565,950,831,245,1208,0
18263,888,549,411,1299,1874,460,236,1694,0
54482,2374,2866,350,2406,2284,767,376,2005,1
16066,725,392,227,1369,1857,484,354,1743,0
25560,1882,582,266,1657,1748,598,672,2304,0
35083,950,831,245,1208,1251,765,276,1570,1
25225,605,520,261,605,1836,859,279,1290,1
14566,1324,595,252,1612,1354,634,373,1484,1
14982,1571,450,233,1334,2165,324,228,1565,0
18934,419,371,251,2622,1664,675,509,1850,1
13693,1748,598,672,2304,419,371,251,2622,0
13855,1354,634,373,1484,2165,324,228,1565,2
19233,1251,765,276,1570,1571,450,233,1334,2
17658,1857,484,354,1743,1324,595,252,1612,0
10048,1874,460,236,1694,605,520,261,605,1
46962,2374,2866,350,2406,950,831,245,1208,0
22901,1664,675,509,1850,1836,859,279,1290,0
8764,2284,767,376,2005,888,549,411,1299,0
10043,725,392,227,1369,1882,582,266,1657,0
17651,888,549,411,1299,1748,598,672,2304,1
14377,605,520,261,605,1857,484,354,1743,1
8694,1324,595,252,1612,725,392,227,1369,2
9087,419,371,251,2622,1882,582,266,1657,1
15223,1354,634,373,1484,2374,2866,350,2406,1
7591,2165,324,228,1565,2284,767,376,2005,1
22740,950,831,245,1208,1664,675,509,1850,1
8192,1571,450,233,1334,1874,460,236,1694,1
11670,1836,859,279,1290,1251,765,276,1570,0
6450,2165,324,228,1565,888,549,411,1299,0
27866,1882,582,266,1657,2374,2866,350,2406,1
17257,1664,675,509,1850,1324,595,252,1612,0
20180,1251,765,276,1570,605,520,261,605,0
19193,2284,767,376,2005,1836,859,279,1290,0
16219,1748,598,672,2304,1354,634,373,1484,0
14753,1857,484,354,1743,1571,450,233,1334,1
9585,1874,460,236,1694,950,831,245,1208,2
8150,725,392,227,1369,419,371,251,2622,1
15240,605,520,261,605,1882,582,266,1657,0
14167,1354,634,373,1484,2284,767,376,2005,1
20026,1836,859,279,1290,1874,460,236,1694,0
11091,1324,595,252,1612,2165,324,228,1565,1
22503,419,371,251,2622,1251,765,276,1570,1
16977,888,549,411,1299,1857,484,354,1743,2
14109,1571,450,233,1334,725,392,227,1369,0
13321,1748,598,672,2304,950,831,245,1208,2
54450,2374,2866,350,2406,1664,675,509,1850,0
12214,2284,767,376,2005,1324,595,252,1612,0
27115,950,831,245,1208,1571,450,233,1334,0
17292,1664,675,509,1850,1748,598,672,2304,2
22283,1251,765,276,1570,1857,484,354,1743,0
11126,725,392,227,1369,605,520,261,605,2
8525,1874,460,236,1694,419,371,251,2622,0
19763,1836,859,279,1290,1354,634,373,1484,2
50997,2374,2866,350,2406,2165,324,228,1565,2
11229,1882,582,266,1657,888,549,411,1299,2
14145,1354,634,373,1484,1251,765,276,1570,0
13055,605,520,261,605,950,831,245,1208,1
11997,419,371,251,2622,2284,767,376,2005,0
16433,888,549,411,1299,1836,859,279,1290,0
19680,1571,450,233,1334,2374,2866,350,2406,1
13083,1324,595,252,1612,1882,582,266,1657,1
14426,1857,484,354,1743,1874,460,236,1694,0
11884,2165,324,228,1565,1664,675,509,1850,2
19014,725,392,227,1369,1748,598,672,2304,0
11012,1874,460,236,1694,1354,634,373,1484,1
11642,1882,582,266,1657,1571,450,233,1334,0
35788,950,831,245,1208,419,371,251,2622,2
48031,2374,2866,350,2406,605,520,261,605,0
20283,1251,765,276,1570,888,549,411,1299,0
15061,2284,767,376,2005,1857,484,354,1743,1
20220,1836,859,279,1290,1324,595,252,1612,0
10081,1748,598,672,2304,2165,324,228,1565,1
10221,1664,675,509,1850,725,392,227,1369,2
12467,1571,450,233,1334,605,520,261,605,0
19273,888,549,411,1299,950,831,245,1208,0
34436,2284,767,376,2005,1748,598,672,2304,1
12104,2165,324,228,1565,1251,765,276,1570,1
21798,419,371,251,2622,1836,859,279,1290,0
14103,1324,595,252,1612,1874,460,236,1694,1
20330,1354,634,373,1484,1882,582,266,1657,2
20280,1857,484,354,1743,1664,675,509,1850,0
23088,725,392,227,1369,2374,2866,350,2406,2
13602,1882,582,266,1657,1857,484,354,1743,1
16508,605,520,261,605,419,371,251,2622,1
9398,1874,460,236,1694,725,392,227,1369,0
36403,950,831,245,1208,1354,634,373,1484,0
27988,1836,859,279,1290,2165,324,228,1565,2
30825,1251,765,276,1570,2284,767,376,2005,1
52008,2374,2866,350,2406,1324,595,252,1612,0
20335,1857,484,354,1743,2374,2866,350,2406,1
16771,888,549,411,1299,419,371,251,2622,0
6399,2165,324,228,1565,605,520,261,605,1
10178,1324,595,252,1612,1571,450,233,1334,0
17122,1251,765,276,1570,1874,460,236,1694,1
7353,2284,767,376,2005,725,392,227,1369,2
33657,950,831,245,1208,1882,582,266,1657,0
16195,1354,634,373,1484,1664,675,509,1850,0
20773,1748,598,672,2304,1836,859,279,1290,2
16631,605,520,261,605,2284,767,376,2005,1
10958,1882,582,266,1657,1251,765,276,1570,1
57050,2374,2866,350,2406,1748,598,672,2304,1
10903,1571,450,233,1334,1836,859,279,1290,0
20361,1664,675,509,1850,1874,460,236,1694,2
11616,1324,595,252,1612,888,549,411,1299,0
14235,1857,484,354,1743,2165,324,228,1565,1
9117,725,392,227,1369,950,831,245,1208,2
11426,419,371,251,2622,1354,634,373,1484,0
15840,1748,598,672,2304,1571,450,233,1334,0
8286,1664,675,509,1850,888,549,411,1299,0
6979,2165,324,228,1565,419,371,251,2622,0
17099,1354,634,373,1484,1571,450,233,1334,0
40029,950,831,245,1208,1857,484,354,1743,0
18215,2284,767,376,2005,1664,675,509,1850,1
36785,1874,460,236,1694,2374,2866,350,2406,0
27549,1836,859,279,1290,1882,582,266,1657,1
18733,888,549,411,1299,725,392,227,1369,0
27976,1251,765,276,1570,1324,595,252,1612,2
14039,1748,598,672,2304,605,520,261,605,0
10282,605,520,261,605,1354,634,373,1484,2
10069,419,371,251,2622,1324,595,252,1612,0
37529,950,831,245,1208,2284,767,376,2005,0
18479,1882,582,266,1657,1664,675,509,1850,1
9172,725,392,227,1369,2165,324,228,1565,0
49218,2374,2866,350,2406,1251,765,276,1570,0
10726,1874,460,236,1694,1748,598,672,2304,0
17993,1857,484,354,1743,1836,859,279,1290,0
12533,1571,450,233,1334,888,549,411,1299,2
14164,1354,634,373,1484,725,392,227,1369,1
8060,419,371,251,2622,1571,450,233,1334,1
28214,888,549,411,1299,2374,2866,350,2406,0
11717,2284,767,376,2005,1874,460,236,1694,0
20138,1748,598,672,2304,1857,484,354,1743,0
11061,2165,324,228,1565,1882,582,266,1657,1
12294,1836,859,279,1290,950,831,245,1208,1
12494,1324,595,252,1612,605,520,261,605,1
16561,1664,675,509,1850,1251,765,276,1570,0
9512,605,520,261,605,888,549,411,1299,2
15081,1571,450,233,1334,1664,675,509,1850,0
9524,725,392,227,1369,1836,859,279,1290,0
30711,950,831,245,1208,1324,595,252,1612,2
27701,1251,765,276,1570,1748,598,672,2304,2
8216,1882,582,266,1657,2284,767,376,2005,0
7474,1874,460,236,1694,2165,324,228,1565,0
14131,1857,484,354,1743,1354,634,373,1484,0
35080,2374,2866,350,2406,419,371,251,2622,0
12222,605,520,261,605,725,392,227,1369,2
11171,419,371,251,2622,1874,460,236,1694,0
19355,888,549,411,1299,1882,582,266,1657,0
34752,1836,859,279,1290,1664,675,509,1850,1
17025,1354,634,373,1484,950,831,245,1208,0
15450,1324,595,252,1612,1748,598,672,2304,1
51168,2374,2866,350,2406,1857,484,354,1743,1
9578,2284,767,376,2005,2165,324,228,1565,0
14062,1571,450,233,1334,1251,765,276,1570,2
17619,1748,598,672,2304,888,549,411,1299,1
9348,725,392,227,1369,1324,595,252,1612,1
9027,1874,460,236,1694,1571,450,233,1334,2
28986,1251,765,276,1570,1836,859,279,1290,2
21952,1857,484,354,1743,2284,767,376,2005,2
11057,1882,582,266,1657,419,371,251,2622,2
35388,950,831,245,1208,605,520,261,605,0
36412,1664,675,509,1850,2374,2866,350,2406,2
8657,2165,324,228,1565,1354,634,373,1484,2
9682,605,520,261,605,2165,324,228,1565,1
9211,419,371,251,2622,950,831,245,1208,0
18743,888,549,411,1299,1354,634,373,1484,2
16190,1324,595,252,1612,1664,675,509,1850,0
12269,2284,767,376,2005,1251,765,276,1570,1
14239,1882,582,266,1657,725,392,227,1369,1
11762,1571,450,233,1334,1857,484,354,1743,1
24711,1836,859,279,1290,1748,598,672,2304,0
46981,2374,2866,350,2406,1874,460,236,1694,2
8790,2165,324,228,1565,1748,598,672,2304,0
21431,1664,675,509,1850,419,371,251,2622,0
37154,1251,765,276,1570,2374,2866,350,2406,1
38781,950,831,245,1208,888,549,411,1299,1
12799,725,392,227,1369,2284,767,376,2005,1
10266,1874,460,236,1694,1324,595,252,1612,2
16338,605,520,261,605,1571,450,233,1334,1
18292,1354,634,373,1484,1836,859,279,1290,2
14715,1857,484,354,1743,1882,582,266,1657,2
19868,1664,675,509,1850,2284,767,376,2005,1
45253,2374,2866,350,2406,1882,582,266,1657,0
18431,1251,765,276,1570,419,371,251,2622,1
15448,1748,598,672,2304,725,392,227,1369,2
14163,1354,634,373,1484,1874,460,236,1694,0
8688,1571,450,233,1334,950,831,245,1208,0
18171,888,549,411,1299,2165,324,228,1565,0
9583,1836,859,279,1290,605,520,261,605,0
14242,1324,595,252,1612,1857,484,354,1743,1
26275,419,371,251,2622,2374,2866,350,2406,2
8555,1882,582,266,1657,1324,595,252,1612,2
10071,2284,767,376,2005,1354,634,373,1484,0
13123,725,392,227,1369,1664,675,509,1850,1
7010,605,520,261,605,1748,598,672,2304,2
6125,2165,324,228,1565,1836,859,279,1290,0
10884,1857,484,354,1743,950,831,245,1208,0
8463,1874,460,236,1694,1251,765,276,1570,1
21245,888,549,411,1299,1571,450,233,1334,0
45831,2374,2866,350,2406,888,549,411,1299,2
15395,1354,634,373,1484,605,520,261,605,0
17107,1836,859,279,1290,725,392,227,1369,2
20398,1251,765,276,1570,2165,324,228,1565,0
22292,1664,675,509,1850,1857,484,354,1743,2
19627,1748,598,672,2304,2284,767,376,2005,1
13738,1571,450,233,1334,1882,582,266,1657,0
36770,950,831,245,1208,1874,460,236,1694,0
15353,1324,595,252,1612,419,371,251,2622,0
8671,419,371,251,2622,888,549,411,1299,1
9018,605,520,261,605,1324,595,252,1612,1
10669,1874,460,236,1694,1664,675,509,1850,2
20037,1882,582,266,1657,1836,859,279,1290,1
7839,725,392,227,1369,1354,634,373,1484,1
20729,1857,484,354,1743,1251,765,276,1570,1
12095,2284,767,376,2005,950,831,245,1208,0
11530,2165,324,228,1565,2374,2866,350,2406,1
14961,1571,450,233,1334,1748,598,672,2304,1
9376,888,549,411,1299,605,520,261,605,0
21096,1836,859,279,1290,1857,484,354,1743,2
15206,1354,634,373,1484,419,371,251,2622,0
32208,950,831,245,1208,725,392,227,1369,0
23036,1251,765,276,1570,1882,582,266,1657,0
15266,1324,595,252,1612,2284,767,376,2005,0
18062,1836,859,279,1290,888,549,411,1299,0
7028,2165,324,228,1565,725,392,227,1369,1
13939,1571,450,233,1334,1324,595,252,1612,1
24139,1874,460,236,1694,1857,484,354,1743,1
8741,605,520,261,605,1251,765,276,1570,1
15481,1664,675,509,1850,1354,634,373,1484,0
30517,419,371,251,2622,1748,598,672,2304,1
14241,1882,582,266,1657,950,831,245,1208,0
19811,2284,767,376,2005,2374,2866,350,2406,2
16225,2374,2866,350,2406,1571,450,233,1334,2
10039,1748,598,672,2304,1874,460,236,1694,0
6725,1664,675,509,1850,2165,324,228,1565,0
20455,1857,484,354,1743,888,549,411,1299,0
19386,1748,598,672,2304,1664,675,509,1850,2
30410,1251,765,276,1570,1354,634,373,1484,1
34025,950,831,245,1208,1836,859,279,1290,2
18009,725,392,227,1369,1571,450,233,1334,0
9079,2165,324,228,1565,1874,460,236,1694,1
10984,1882,582,266,1657,605,520,261,605,0
16718,1324,595,252,1612,2374,2866,350,2406,0
14481,2284,767,376,2005,419,371,251,2622,2
22184,888,549,411,1299,1251,765,276,1570,0
47325,2374,2866,350,2406,725,392,227,1369,1
20580,1664,675,509,1850,1571,450,233,1334,0
10065,419,371,251,2622,2165,324,228,1565,0
18716,1354,634,373,1484,1857,484,354,1743,0
16407,1324,595,252,1612,950,831,245,1208,2
16733,1748,598,672,2304,1882,582,266,1657,0
8343,605,520,261,605,1874,460,236,1694,1
26229,1836,859,279,1290,2284,767,376,2005,2
30192,2284,767,376,2005,1882,582,266,1657,2
13733,725,392,227,1369,888,549,411,1299,0
10755,1874,460,236,1694,1836,859,279,1290,1
11888,1571,450,233,1334,419,371,251,2622,2
19082,1354,634,373,1484,1748,598,672,2304,0
40359,950,831,245,1208,2374,2866,350,2406,1
33596,1251,765,276,1570,1664,675,509,1850,0
12175,2165,324,228,1565,1324,595,252,1612,0
16145,1857,484,354,1743,605,520,261,605,0
18823,1836,859,279,1290,1571,450,233,1334,1
13515,1748,598,672,2304,1251,765,276,1570,1
28901,605,520,261,605,2374,2866,350,2406,1
9356,2165,324,228,1565,1857,484,354,1743,0
10519,1874,460,236,1694,2284,767,376,2005,0
24887,1882,582,266,1657,1354,634,373,1484,0
8626,419,371,251,2622,725,392,227,1369,1
21500,1664,675,509,1850,950,831,245,1208,2
23517,888,549,411,1299,1324,595,252,1612,2
13010,725,392,227,1369,1251,765,276,1570,2
54709,2374,2866,350,2406,1354,634,373,1484,1
18355,1571,450,233,1334,2284,767,376,2005,1
21714,1857,484,354,1743,1748,598,672,2304,0
31744,888,549,411,1299,1664,675,509,1850,1
35452,950,831,245,1208,2165,324,228,1565,2
16833,1324,595,252,1612,1836,859,279,1290,1
9201,419,371,251,2622,605,520,261,605,2
14766,1882,582,266,1657,1874,460,236,1694,2
20079,1354,634,373,1484,1324,595,252,1612,0
19605,1748,598,672,2304,2374,2866,350,2406,0
29820,1664,675,509,1850,1882,582,266,1657,0
17172,1857,484,354,1743,725,392,227,1369,0
31474,1836,859,279,1290,419,371,251,2622,0
10628,1874,460,236,1694,888,549,411,1299,1
11231,2165,324,228,1565,1571,450,233,1334,2
35172,1251,765,276,1570,950,831,245,1208,0
19890,2284,767,376,2005,605,520,261,605,0
53583,2374,2866,350,2406,1836,859,279,1290,1
26220,605,520,261,605,1664,675,509,1850,1
24620,419,371,251,2622,1857,484,354,1743,1
17152,1324,595,252,1612,1251,765,276,1570,0
34287,950,831,245,1208,1748,598,672,2304,0
16593,1882,582,266,1657,2165,324,228,1565,1
17331,1571,450,233,1334,1354,634,373,1484,1
17511,725,392,227,1369,1874,460,236,1694,1
28831,888,549,411,1299,2284,767,376,2005,2
27568,1357,828,375,1768,853,822,229,1038,1
23601,1322,846,263,1165,1364,545,280,1313,1
25395,2068,771,251,2350,736,470,221,1345,0
17916,1432,605,219,1552,1731,588,371,2215,1
17841,1829,626,393,1951,1763,474,209,1580,2
12141,1943,511,225,1582,194,339,252,569,1
37878,1655,774,507,1913,2735,2461,336,2464,0
11542,2396,379,220,1954,1226,665,299,1378,2
16919,1515,419,227,1503,715,421,228,1545,0
16841,736,470,221,1345,1515,419,227,1503,0
50802,2735,2461,336,2464,1357,828,375,1768,0
15195,715,421,228,1545,1829,626,393,1951,0
8723,1763,474,209,1580,1432,605,219,1552,2
19172,1226,665,299,1378,1322,846,263,1165,2
16128,1731,588,371,2215,1943,511,225,1582,0
12370,194,339,252,569,2068,771,251,2350,2
37808,853,822,229,1038,1655,774,507,1913,0
20312,1364,545,280,1313,2396,379,220,1954,1
9029,2396,379,220,1954,715,421,228,1545,2
18439,1943,511,225,1582,2735,2461,336,2464,2
20179,1357,828,375,1768,194,339,252,569,0
18180,1322,846,263,1165,1763,474,209,1580,2
16708,736,470,221,1345,853,822,229,1038,2
13074,2068,771,251,2350,1226,665,299,1378,0
14085,1515,419,227,1503,1731,588,371,2215,0
17492,1655,774,507,1913,1364,545,280,1313,0
14544,1432,605,219,1552,1829,626,393,1951,2
15644,1731,588,371,2215,1364,545,280,1313,2
17254,1655,774,507,1913,1515,419,227,1503,0
20148,1829,626,393,1951,2068,771,251,2350,0
45542,2735,2461,336,2464,736,470,221,1345,0
32022,853,822,229,1038,1322,846,263,1165,0
8727,1763,474,209,1580,2396,379,220,1954,2
8716,1943,511,225,1582,1357,828,375,1768,1
9172,194,339,252,569,1432,605,219,1552,0
10020,715,421,228,1545,1226,665,299,1378,1
18461,736,470,221,1345,194,339,252,569,1
12912,1322,846,263,1165,715,421,228,1545,0
14496,1432,605,219,1552,1943,511,225,1582,2
10515,1515,419,227,1503,853,822,229,1038,0
11909,1364,545,280,1313,1763,474,209,1580,0
17256,1226,665,299,1378,1829,626,393,1951,0
32913,1357,828,375,1768,1655,774,507,1913,1
11536,2396,379,220,1954,1731,588,371,2215,0
32435,2068,771,251,2350,2735,2461,336,2464,1
10159,1731,588,371,2215,194,339,252,569,0
10368,1763,474,209,1580,2068,771,251,2350,1
30169,853,822,229,1038,1364,545,280,1313,2
18730,1655,774,507,1913,1322,846,263,1165,2
16224,1829,626,393,1951,2396,379,220,1954,0
41836,2735,2461,336,2464,1515,419,227,1503,0
27486,1357,828,375,1768,1432,605,219,1552,1
22152,1943,511,225,1582,1226,665,299,1378,0
13462,715,421,228,1545,736,470,221,1345,0
15759,2396,379,220,1954,853,822,229,1038,1
9756,1226,665,299,1378,1763,474,209,1580,2
16658,194,339,252,569,1655,774,507,1913,2
15428,1432,605,219,1552,2735,2461,336,2464,1
6851,1515,419,227,1503,1943,511,225,1582,1
17246,736,470,221,1345,1357,828,375,1768,1
13896,1364,545,280,1313,1829,626,393,1951,2
20721,715,421,228,1545,1731,588,371,2215,0
12500,2068,771,251,2350,1322,846,263,1165,0
16253,1829,626,393,1951,1515,419,227,1503,0
34060,853,822,229,1038,1432,605,219,1552,2
12137,2068,771,251,2350,1364,545,280,1313,2
11263,2396,379,220,1954,194,339,252,569,1
9058,1763,474,209,1580,736,470,221,1345,0
30851,1226,665,299,1378,2735,2461,336,2464,2
28317,1322,846,263,1165,1943,511,225,1582,0
16853,1731,588,371,2215,1357,828,375,1768,0
14473,1655,774,507,1913,715,421,228,1545,0
12132,1943,511,225,1582,715,421,228,1545,0
11071,194,339,252,569,1763,474,209,1580,2
19306,736,470,221,1345,1731,588,371,2215,1
28016,1322,846,263,1165,1829,626,393,1951,0
17009,1432,605,219,1552,1655,774,507,1913,1
10950,1515,419,227,1503,2068,771,251,2350,1
14584,1364,545,280,1313,1226,665,299,1378,2
50284,2735,2461,336,2464,853,822,229,1038,0
18886,1357,828,375,1768,2396,379,220,1954,0
40268,853,822,229,1038,1943,511,225,1582,2
7796,2396,379,220,1954,736,470,221,1345,0
11609,1515,419,227,1503,1322,846,263,1165,0
32854,1763,474,209,1580,2735,2461,336,2464,1
10574,715,421,228,1545,194,339,252,569,0
15129,1226,665,299,1378,1432,605,219,1552,2
15342,1364,545,280,1313,1357,828,375,1768,0
18245,736,470,221,1345,1322,846,263,1165,1
18221,1357,828,375,1768,1515,419,227,1503,2
9783,1943,511,225,1582,2396,379,220,1954,0
14182,1432,605,219,1552,1364,545,280,1313,0
17171,194,339,252,569,853,822,229,1038,1
51594,2735,2461,336,2464,1829,626,393,1951,1
18319,1731,588,371,2215,1763,474,209,1580,0
19154,1655,774,507,1913,1226,665,299,1378,0
10149,715,421,228,1545,2068,771,251,2350,2
16577,2068,771,251,2350,2396,379,220,1954,2
53374,2735,2461,336,2464,1731,588,371,2215,2
16329,1829,626,393,1951,1943,511,225,1582,0
10651,1763,474,209,1580,1655,774,507,1913,1
9479,1364,545,280,1313,194,339,252,569,0
13141,1226,665,299,1378,736,470,221,1345,0
20349,1322,846,263,1165,1357,828,375,1768,1
28817,853,822,229,1038,715,421,228,1545,0
5567,1515,419,227,1503,1432,605,219,1552,0
29760,853,822,229,1038,1226,665,299,1378,1
16298,736,470,221,1345,1364,545,280,1313,1
6554,194,339,252,569,1515,419,227,1503,2
14833,1432,605,219,1552,1322,846,263,1165,2
6002,715,421,228,1545,1763,474,209,1580,0
19092,1731,588,371,2215,1655,774,507,1913,1
27851,1357,828,375,1768,1829,626,393,1951,1
15632,1943,511,225,1582,2068,771,251,2350,0
32418,2396,379,220,1954,2735,2461,336,2464,2
19375,1829,626,393,1951,736,470,221,1345,0
17865,1226,665,299,1378,194,339,252,569,0
12457,2068,771,251,2350,1432,605,219,1552,1
18404,1731,588,371,2215,853,822,229,1038,1
21841,1655,774,507,1913,1943,511,225,1582,0
9336,2396,379,220,1954,1515,419,227,1503,0
10266,1763,474,209,1580,1357,828,375,1768,1
14514,1364,545,280,1313,715,421,228,1545,0
40228,1322,846,263,1165,2735,2461,336,2464,0
11806,1515,419,227,1503,1364,545,280,1313,0
10635,1943,511,225,1582,1763,474,209,1580,1
18777,2735,2461,336,2464,715,421,228,1545,0
13079,1432,605,219,1552,2396,379,220,1954,1
28987,1357,828,375,1768,1226,665,299,1378,0
10367,194,339,252,569,1829,626,393,1951,1
25610,1322,846,263,1165,1731,588,371,2215,1
35786,853,822,229,1038,2068,771,251,2350,0
20391,736,470,221,1345,1655,774,507,1913,1
9661,2068,771,251,2350,1655,774,507,1913,1
15903,1829,626,393,1951,1731,588,371,2215,0
10631,2396,379,220,1954,1322,846,263,1165,2
16205,1226,665,299,1378,1515,419,227,1503,2
20102,194,339,252,569,2735,2461,336,2464,1
9615,1763,474,209,1580,853,822,229,1038,1
14915,715,421,228,1545,1357,828,375,1768,1
19671,736,470,221,1345,1432,605,219,1552,1
24749,2068,771,251,2350,1731,588,371,2215,0
13375,1364,545,280,1313,1943,511,225,1582,1
22185,1829,626,393,1951,1655,774,507,1913,2
17903,1655,774,507,1913,2396,379,220,1954,0
12349,1432,605,219,1552,715,421,228,1545,2
13185,1322,846,263,1165,194,339,252,569,1
36810,853,822,229,1038,1829,626,393,1951,2
44149,2735,2461,336,2464,1364,545,280,1313,0
18549,1731,588,371,2215,1226,665,299,1378,1
8011,1515,419,227,1503,1763,474,209,1580,1
24736,1357,828,375,1768,2068,771,251,2350,0
10008,1943,511,225,1582,736,470,221,1345,0
14696,1829,626,393,1951,715,421,228,1545,2
10895,2396,379,220,1954,1357,828,375,1768,1
20203,1226,665,299,1378,1655,774,507,1913,2
17784,2068,771,251,2350,1515,419,227,1503,2
22681,1322,846,263,1165,853,822,229,1038,2
24833,736,470,221,1345,2735,2461,336,2464,0
10255,194,339,252,569,1943,511,225,1582,0
11572,1364,545,280,1313,1432,605,219,1552,0
11367,1763,474,209,1580,1731,588,371,2215,1
27846,1357,828,375,1768,1364,545,280,1313,2
44976,2735,2461,336,2464,2068,771,251,2350,1
15142,1432,605,219,1552,1226,665,299,1378,1
15262,1731,588,371,2215,736,470,221,1345,0
18773,1655,774,507,1913,1763,474,209,1580,2
8651,715,421,228,1545,2396,379,220,1954,1
37447,853,822,229,1038,194,339,252,569,2
9002,1515,419,227,1503,1829,626,393,1951,0
15729,1943,511,225,1582,1322,846,263,1165,2
21379,1829,626,393,1951,1357,828,375,1768,0
30862,853,822,229,1038,2396,379,220,1954,2
11297,1943,511,225,1582,1432,605,219,1552,0
22225,1364,545,280,1313,1655,774,507,1913,0
19354,1322,846,263,1165,1515,419,227,1503,0
17461,736,470,221,1345,2068,771,251,2350,0
16547,194,339,252,569,1731,588,371,2215,2
45186,2735,2461,336,2464,1226,665,299,1378,1
8545,1763,474,209,1580,715,421,228,1545,1
8821,1515,419,227,1503,194,339,252,569,0
25674,1655,774,507,1913,736,470,221,1345,0
20211,1731,588,371,2215,2735,2461,336,2464,0
18025,2068,771,251,2350,1829,626,393,1951,1
13394,715,421,228,1545,1364,545,280,1313,2
17899,1432,605,219,1552,1763,474,209,1580,2
11330,2396,379,220,1954,1943,511,225,1582,2
24913,1357,828,375,1768,1322,846,263,1165,2
20034,1226,665,299,1378,853,822,229,1038,2
10545,1943,511,225,1582,1829,626,393,1951,0
11056,194,339,252,569,1357,828,375,1768,0
32896,853,822,229,1038,1731,588,371,2215,1
10685,1515,419,227,1503,1226,665,299,1378,1
17432,715,421,228,1545,1655,774,507,1913,0
10951,1364,545,280,1313,736,470,221,1345,0
13548,1432,605,219,1552,2068,771,251,2350,1
38740,2735,2461,336,2464,1763,474,209,1580,1
11025,1322,846,263,1165,2396,379,220,1954,0
10211,2396,379,220,1954,1432,605,219,1552,2
35047,853,822,229,1038,1515,419,227,1503,1
20116,1226,665,299,1378,1943,511,225,1582,0
27113,1364,545,280,1313,2735,2461,336,2464,0
22145,1763,474,209,1580,1322,846,263,1165,2
18134,1731,588,371,2215,2068,771,251,2350,1
24593,1655,774,507,1913,1357,828,375,1768,0
17341,1829,626,393,1951,194,339,252,569,0
14163,736,470,221,1345,715,421,228,1545,1
11369,2396,379,220,1954,1655,774,507,1913,0
12043,2068,771,251,2350,853,822,229,1038,0
18320,1357,828,375,1768,736,470,221,1345,0
18298,1943,511,225,1582,1731,588,371,2215,1
19094,715,421,228,1545,2735,2461,336,2464,0
13181,1322,846,263,1165,1432,605,219,1552,2
10206,194,339,252,569,1364,545,280,1313,1
8124,1763,474,209,1580,1515,419,227,1503,2
20689,1829,626,393,1951,1226,665,299,1378,2
13169,1226,665,299,1378,2396,379,220,1954,0
8106,1515,419,227,1503,1357,828,375,1768,0
14108,1432,605,219,1552,853,822,229,1038,1
12126,1364,545,280,1313,1322,846,263,1165,0
17205,1731,588,371,2215,715,421,228,1545,0
9355,2068,771,251,2350,1763,474,209,1580,1
41500,2735,2461,336,2464,194,339,252,569,0
17241,736,470,221,1345,1943,511,225,1582,0
24392,853,822,229,1038,736,470,221,1345,2
13860,1943,511,225,1582,1515,419,227,1503,0
28581,1322,846,263,1165,1655,774,507,1913,0
23014,1357,828,375,1768,1731,588,371,2215,2
